PassengerId,CryoSleep,Cabin,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e
0885_02,True,G/133/S,52.0,False,0.0,0.0,0.0,0.0,0.0,Velyne Pittson,True,True,False,False,True,False,False
0889_01,False,C/32/P,48.0,False,0.0,0.0,0.0,0.0,0.0,Marfak Polksy,False,False,True,False,False,False,True
0893_01,True,G/129/P,32.0,False,0.0,0.0,0.0,0.0,0.0,Rica Barris,True,True,False,False,True,False,False
0899_01,False,F/187/P,26.0,False,0.0,0.0,716.0,0.0,1.0,Evane Warrishales,True,True,False,False,False,False,True
0899_02,True,G/130/P,44.0,False,0.0,0.0,0.0,0.0,0.0,Allene Warrishales,False,True,False,False,False,False,True
0901_01,False,F/167/S,32.0,False,47.0,0.0,2552.0,0.0,0.0,Grake Porki,True,False,False,True,False,False,True
0902_01,False,F/188/P,18.0,False,200.0,124.0,0.0,413.0,0.0,Duana Jacostaney,True,True,False,False,False,False,True
0904_01,False,C/33/P,44.0,False,0.0,2792.0,0.0,148.0,1043.0,Wein Alcemblery,False,False,True,False,False,False,True
0905_01,False,D/38/P,29.0,False,4.0,0.0,421.0,435.0,19.0,Gicks Kin,False,False,False,True,False,True,False
0907_01,False,B/34/P,41.0,False,0.0,5738.0,7.0,9038.0,28.0,Achah Cassiding,False,False,True,False,True,False,False
0910_01,True,G/137/S,19.0,False,0.0,0.0,0.0,0.0,0.0,Violey Burryerson,True,True,False,False,False,False,True
0912_01,False,B/37/S,31.0,False,0.0,7461.0,0.0,369.0,450.0,Dyonon Imprank,True,False,True,False,False,False,True
0915_01,False,G/138/S,20.0,False,157.0,0.0,0.0,544.0,3.0,Jerrye Leodger,False,True,False,False,False,False,True
0918_01,False,E/66/S,24.0,False,47.0,0.0,10.0,139.0,1406.0,Caseye Fuenterson,False,True,False,False,False,False,True
0919_01,False,F/190/P,26.0,False,18.0,84.0,93.0,886.0,289.0,Hery Kimons,False,True,False,False,False,True,False
0921_01,True,G/139/S,44.0,False,0.0,0.0,0.0,0.0,0.0,Gracy Vinston,False,True,False,False,False,True,False
0922_02,False,B/35/P,31.0,False,0.0,1095.0,0.0,169.0,1226.0,Achyon Obedaming,False,False,True,False,True,False,False
0923_02,True,B/38/S,22.0,False,0.0,0.0,0.0,0.0,0.0,Alpha Stiviorad,True,False,True,False,False,False,True
0924_01,False,E/67/S,33.0,False,13.0,0.0,984.0,0.0,0.0,Jona Chaellerty,False,True,False,False,False,False,True
0925_01,False,F/191/P,34.0,False,379.0,0.0,1626.0,0.0,0.0,Skix Kraie,False,False,False,True,False,False,True
0925_02,True,F/191/P,11.0,False,0.0,0.0,0.0,0.0,0.0,Varkes Kraie,True,False,False,True,False,False,True
0926_01,False,B/39/S,30.0,False,0.0,7992.0,0.0,507.0,25.0,Minchib Asticit,True,False,True,False,True,False,False
0926_02,False,B/39/S,30.0,False,0.0,760.0,234.0,2761.0,81.0,Alkeson Asticit,False,False,True,False,False,False,True
0928_01,True,G/133/P,31.0,False,0.0,0.0,0.0,0.0,0.0,Elene Ryanglasey,True,True,False,False,False,True,False
0930_01,False,F/192/P,38.0,False,646.0,0.0,0.0,135.0,260.0,Arlie Sweett,False,True,False,False,False,False,True
0930_02,True,G/134/P,15.0,False,0.0,0.0,0.0,0.0,0.0,Elanie Sweett,True,True,False,False,False,False,True
0933_02,False,C/35/P,29.0,False,0.0,1127.0,0.0,1867.0,1070.0,Astorux Fawnsive,False,False,True,False,False,False,True
0935_01,False,F/194/P,36.0,False,0.0,11.0,0.0,18.0,872.0,Terly Rocknight,False,True,False,False,False,False,True
0938_01,False,F/172/S,24.0,False,174.0,0.0,0.0,630.0,0.0,Earlie Solinez,False,True,False,False,False,False,True
0938_02,False,E/68/S,30.0,False,0.0,0.0,871.0,0.0,0.0,Walles Solinez,True,True,False,False,False,False,True
0938_03,False,G/143/S,0.0,False,0.0,0.0,0.0,0.0,0.0,Tiney Solinez,True,True,False,False,False,False,True
0940_01,False,G/136/P,38.0,False,55.0,741.0,0.0,0.0,13.0,Armen Byerton,True,True,False,False,False,False,True
0941_01,False,F/195/P,13.0,False,0.0,7.0,0.0,1175.0,0.0,Carita Steeletters,False,True,False,False,False,False,True
0942_01,False,F/196/P,18.0,False,594.0,0.0,555.0,0.0,0.0,Triple Vloaf,False,False,False,True,False,False,True
0944_01,False,G/137/P,16.0,False,891.0,0.0,831.0,0.0,0.0,Hilley Weaverays,False,True,False,False,False,False,True
0944_02,False,G/137/P,8.0,False,0.0,0.0,0.0,0.0,0.0,Terrie Weaverays,False,True,False,False,True,False,False
0946_01,False,F/198/P,19.0,False,72.0,5.0,0.0,342.0,188.0,Verly Emenez,True,True,False,False,False,False,True
0947_01,False,G/138/P,26.0,False,0.0,474.0,0.0,0.0,201.0,Lyny Frandriquez,False,True,False,False,True,False,False
0949_01,True,G/140/P,15.0,False,0.0,0.0,0.0,0.0,0.0,Benny Johnsby,True,True,False,False,True,False,False
0951_01,True,G/144/S,38.0,False,0.0,0.0,0.0,0.0,0.0,Done Lunapperts,True,True,False,False,False,True,False
0952_01,False,F/175/S,45.0,False,877.0,0.0,1383.0,0.0,0.0,Grios Colle,False,False,False,True,False,False,True
0956_01,False,E/70/S,28.0,False,0.0,631.0,0.0,5.0,0.0,Jimen Bartez,True,True,False,False,False,False,True
0957_01,True,F/201/P,41.0,False,0.0,0.0,0.0,0.0,0.0,Waffs Hapie,True,False,False,True,False,False,True
0961_01,False,G/141/P,14.0,False,0.0,885.0,8.0,0.0,0.0,Gailia Lewinez,True,True,False,False,True,False,False
0964_02,True,B/36/P,48.0,False,0.0,0.0,0.0,0.0,0.0,Weidus Platch,True,False,True,False,False,False,True
0965_01,False,F/178/S,19.0,False,631.0,0.0,834.0,304.0,0.0,Wacks Depie,False,False,False,True,False,False,True
0966_01,False,F/179/S,29.0,False,1377.0,0.0,0.0,167.0,0.0,Duana Fulloydez,False,True,False,False,False,False,True
0968_01,False,E/53/P,20.0,False,792.0,0.0,0.0,0.0,0.0,Tyrona Figuez,False,True,False,False,False,False,True
0969_01,True,F/202/P,44.0,False,0.0,0.0,0.0,0.0,0.0,Lar Emone,True,False,False,True,False,False,True
0970_01,True,G/142/P,19.0,False,0.0,0.0,0.0,0.0,0.0,Tamie Blace,True,True,False,False,False,False,True
0972_01,False,E/54/P,21.0,False,0.0,314.0,323.0,1026.0,6.0,Glendy Humphreyes,False,True,False,False,False,False,True
0975_01,False,E/56/P,32.0,False,58.0,317.0,448.0,3.0,0.0,Allena Hoppernardy,True,True,False,False,True,False,False
0976_01,True,G/146/S,20.0,False,0.0,0.0,0.0,0.0,0.0,Tonyn Sweeton,False,True,False,False,False,False,True
0982_01,True,G/145/P,57.0,False,0.0,0.0,0.0,0.0,0.0,Eriky Hewson,True,True,False,False,False,True,False
0983_01,True,G/149/S,34.0,False,0.0,0.0,0.0,0.0,0.0,Teremy Wiggs,True,True,False,False,True,False,False
0984_01,False,G/150/S,45.0,False,0.0,1.0,13.0,0.0,873.0,Wen Woodwin,False,True,False,False,False,False,True
0984_03,False,G/150/S,23.0,False,0.0,0.0,490.0,0.0,319.0,Morrie Sweekstarks,False,True,False,False,False,False,True
0984_04,True,G/150/S,30.0,False,0.0,0.0,0.0,0.0,0.0,Lyde Sweekstarks,True,True,False,False,False,False,True
0984_05,False,F/182/S,20.0,False,0.0,11.0,0.0,136.0,1088.0,Greggy Sweekstarks,False,True,False,False,True,False,False
0984_06,True,G/150/S,22.0,False,0.0,0.0,0.0,0.0,0.0,Walley Sweekstarks,True,True,False,False,False,False,True
0984_08,True,G/150/S,71.0,False,0.0,0.0,0.0,0.0,0.0,Alancy Flemaney,True,True,False,False,False,False,True
0987_01,False,F/204/P,16.0,False,3.0,0.0,35.0,150.0,478.0,Fayen Norrison,False,True,False,False,False,False,True
0988_02,False,E/73/S,36.0,False,1.0,784.0,0.0,55.0,149.0,Jeresa Bartez,True,True,False,False,False,False,True
0989_01,False,G/146/P,6.0,False,0.0,0.0,0.0,0.0,0.0,Kayd Moranthons,False,True,False,False,False,False,True
0990_01,False,F/183/S,26.0,False,0.0,541.0,46.0,4.0,96.0,Tonia Cochrisons,False,True,False,False,False,True,False
0992_01,False,D/35/S,49.0,False,31.0,2727.0,0.0,184.0,135.0,Zino Kiling,True,False,True,False,False,False,True
0992_02,False,D/35/S,29.0,False,387.0,942.0,0.0,9927.0,1341.0,Tareson Kiling,False,False,True,False,False,False,True
0992_03,False,D/35/S,46.0,False,1192.0,1736.0,17.0,21.0,0.0,Matan Herpumble,True,False,True,False,True,False,False
0992_05,True,D/35/S,17.0,False,0.0,0.0,0.0,0.0,0.0,Sinon Kiling,True,False,True,False,True,False,False
0992_06,False,D/35/S,37.0,False,4301.0,791.0,0.0,1748.0,91.0,Weidus Kiling,False,False,True,False,True,False,False
0993_01,False,F/184/S,24.0,False,252.0,0.0,0.0,449.0,0.0,Juanie Miltongson,False,True,False,False,True,False,False
0994_01,True,G/153/S,47.0,False,0.0,0.0,0.0,0.0,0.0,Ellene Wartyson,False,True,False,False,False,False,True
0994_02,False,F/185/S,26.0,False,621.0,1.0,98.0,11.0,135.0,Dell Wartyson,False,True,False,False,False,False,True
0995_01,True,C/36/P,46.0,False,0.0,0.0,0.0,0.0,0.0,Chabik Barmant,True,False,True,False,True,False,False
0997_01,False,F/186/S,27.0,False,253.0,0.0,880.0,22.0,2.0,Berios Shpie,False,False,False,True,False,False,True
0998_01,False,C/37/P,56.0,False,0.0,7447.0,0.0,253.0,35.0,Muonin Suptibler,True,False,True,False,False,False,True
1001_01,True,G/154/S,15.0,False,0.0,0.0,0.0,0.0,0.0,Nadie Llonovancis,False,True,False,False,False,False,True
1002_01,False,F/187/S,3.0,False,0.0,0.0,0.0,0.0,0.0,Caish Leste,True,False,False,True,True,False,False
1002_02,False,F/187/S,42.0,False,1050.0,0.0,715.0,0.0,3.0,Bun Leste,False,False,False,True,False,False,True
1002_03,True,F/187/S,1.0,False,0.0,0.0,0.0,0.0,0.0,Spuffs Leste,True,False,False,True,False,False,True
1005_01,False,G/156/S,20.0,False,0.0,0.0,4.0,9.0,773.0,Coreee Juartis,False,True,False,False,False,False,True
1006_01,False,E/74/S,21.0,False,0.0,0.0,0.0,0.0,791.0,Velyne Summington,False,True,False,False,False,False,True
1006_02,True,E/74/S,5.0,False,0.0,0.0,0.0,0.0,0.0,Stany Summington,True,True,False,False,False,False,True
1008_01,True,C/39/S,39.0,False,0.0,0.0,0.0,0.0,0.0,Wasatz Spistory,True,False,True,False,True,False,False
1008_02,True,C/39/S,60.0,False,0.0,0.0,0.0,0.0,0.0,Wimpha Spistory,True,False,True,False,False,False,True
1011_02,True,G/148/P,58.0,False,0.0,0.0,0.0,0.0,0.0,Kaye Prinson,False,True,False,False,False,False,True
1012_01,True,G/149/P,19.0,False,0.0,0.0,0.0,0.0,0.0,Valey Hubbarton,True,True,False,False,False,False,True
1013_01,True,G/158/S,29.0,False,0.0,0.0,0.0,0.0,0.0,Weslie Farleyatton,False,True,False,False,False,False,True
1014_01,True,F/207/P,19.0,False,0.0,0.0,0.0,0.0,0.0,Ranuts Frasp,True,False,False,True,False,False,True
1017_01,False,F/190/S,20.0,False,0.0,15.0,122.0,1125.0,0.0,Joya Blanglison,False,True,False,False,False,False,True
1018_01,True,G/150/P,18.0,False,0.0,0.0,0.0,0.0,0.0,Elaney Webstephrey,True,True,False,False,False,False,True
1020_01,True,F/208/P,25.0,False,0.0,0.0,0.0,0.0,0.0,Appers Wala,True,False,False,True,False,False,True
1024_01,False,F/209/P,18.0,False,187.0,12.0,0.0,1277.0,0.0,Verly Chavezalez,False,True,False,False,True,False,False
1024_02,True,G/152/P,0.0,False,0.0,0.0,0.0,0.0,0.0,Myrace Nichaner,True,True,False,False,False,False,True
1024_04,False,G/152/P,0.0,False,0.0,0.0,0.0,0.0,0.0,Bethew Chavezalez,False,True,False,False,True,False,False
1025_01,False,F/210/P,20.0,False,759.0,0.0,106.0,202.0,0.0,Chrisa Harverez,False,True,False,False,False,False,True
1027_01,False,F/211/P,8.0,False,0.0,0.0,0.0,0.0,0.0,Cort Dal,True,False,False,True,False,False,True
1027_02,False,F/211/P,46.0,False,1454.0,0.0,81.0,38.0,0.0,Anamse Dal,False,False,False,True,False,False,True
1027_04,False,F/211/P,3.0,False,0.0,0.0,0.0,0.0,0.0,Trine Dal,True,False,False,True,True,False,False
1029_01,True,F/212/P,30.0,False,0.0,0.0,0.0,0.0,0.0,Crowk Racke,True,False,False,True,False,False,True
1030_01,False,F/213/P,23.0,False,1081.0,0.0,0.0,0.0,7.0,Jorgie Farleyatton,False,True,False,False,False,False,True
1031_01,False,F/194/S,14.0,False,756.0,84.0,0.0,8.0,99.0,Warry Leonzaley,False,True,False,False,False,False,True
1032_01,True,G/153/P,25.0,False,0.0,0.0,0.0,0.0,0.0,Aude Garzaley,False,True,False,False,False,True,False
1033_01,True,G/154/P,61.0,False,0.0,0.0,0.0,0.0,0.0,Ericky Gonzaley,True,True,False,False,False,False,True
1034_01,False,G/155/P,31.0,False,0.0,0.0,0.0,675.0,213.0,Aliedy Cleman,False,True,False,False,False,False,True
1035_01,False,F/214/P,13.0,False,4.0,0.0,1973.0,0.0,39.0,Nutz Bra,True,False,False,True,True,False,False
1038_01,False,G/163/S,47.0,False,0.0,306.0,84.0,499.0,0.0,Naomie Knoxonway,False,True,False,False,False,False,True
1040_01,False,G/164/S,15.0,False,521.0,162.0,62.0,5.0,0.0,Clard Mcbritts,True,True,False,False,False,True,False
1043_01,False,F/215/P,49.0,False,0.0,0.0,1526.0,960.0,0.0,Gwenda Talls,False,True,False,False,False,False,True
1045_01,False,C/38/P,37.0,False,0.0,0.0,0.0,0.0,0.0,Halsham Unteckery,False,False,True,False,False,False,True
1045_02,False,C/38/P,44.0,False,0.0,2349.0,7.0,815.0,10896.0,Shail Unteckery,False,False,True,False,False,False,True
1048_01,False,F/216/P,20.0,False,0.0,537.0,612.0,3.0,0.0,Deany Mcdon,True,True,False,False,False,False,True
1049_01,True,F/217/P,36.0,False,0.0,0.0,0.0,0.0,0.0,Ockies Prie,True,False,False,True,True,False,False
1049_02,True,F/217/P,31.0,False,0.0,0.0,0.0,0.0,0.0,Yakers Prie,True,False,False,True,False,False,True
1053_01,False,F/199/S,27.0,False,182.0,0.0,0.0,0.0,376.0,Rald Colleruces,False,True,False,False,False,True,False
1054_01,False,F/200/S,58.0,False,0.0,0.0,828.0,0.0,96.0,Blanie Valexandez,True,True,False,False,False,False,True
1056_02,True,F/218/P,30.0,False,0.0,0.0,0.0,0.0,0.0,Otlios Ble,True,False,False,True,True,False,False
1057_01,True,C/39/P,20.0,False,0.0,0.0,0.0,0.0,0.0,Cherkar Braned,True,False,True,False,True,False,False
1058_01,False,F/201/S,19.0,False,0.0,0.0,27.0,53.0,677.0,Keithy Ingston,False,True,False,False,False,False,True
1062_01,False,F/219/P,26.0,False,0.0,773.0,48.0,0.0,149.0,Erina Wolffy,False,True,False,False,False,False,True
1066_01,True,F/220/P,35.0,False,0.0,0.0,0.0,0.0,0.0,Weres Staf,True,False,False,True,False,False,True
1068_01,True,G/167/S,38.0,False,0.0,0.0,0.0,0.0,0.0,Kayd Pughanders,False,True,False,False,False,True,False
1075_01,True,B/41/S,14.0,False,0.0,0.0,0.0,0.0,0.0,Teron Objeciane,True,False,True,False,False,False,True
1075_02,True,B/41/S,27.0,False,0.0,0.0,0.0,0.0,0.0,Duhra Objeciane,True,False,True,False,False,False,True
1076_01,True,G/161/P,25.0,False,0.0,0.0,0.0,0.0,0.0,Raque Scheron,False,True,False,False,False,False,True
1078_01,False,E/60/P,25.0,False,79.0,709.0,0.0,0.0,0.0,Hellia Ewins,False,True,False,False,True,False,False
1082_01,False,F/205/S,33.0,False,694.0,0.0,60.0,564.0,0.0,Grake Traie,False,False,False,True,False,False,True
1083_01,True,F/206/S,27.0,False,0.0,0.0,0.0,0.0,0.0,Ste Sfin,True,False,False,True,False,False,True
1083_02,True,F/206/S,23.0,False,0.0,0.0,0.0,0.0,0.0,Pars Sfin,True,False,False,True,False,False,True
1083_03,False,F/206/S,18.0,False,556.0,0.0,0.0,852.0,6.0,Hion Sfin,True,False,False,True,False,False,True
1084_01,False,F/207/S,31.0,False,0.0,1.0,0.0,16.0,843.0,Kylen Holcompson,False,True,False,False,False,False,True
1086_01,True,G/166/P,0.0,False,0.0,0.0,0.0,0.0,0.0,Hellia Carpennels,True,True,False,False,False,False,True
1086_03,True,G/166/P,4.0,False,0.0,0.0,0.0,0.0,0.0,Fany Willangsey,False,True,False,False,False,False,True
1086_05,False,G/166/P,7.0,False,0.0,0.0,0.0,0.0,0.0,Elly Willangsey,True,True,False,False,False,False,True
1088_01,True,G/169/S,20.0,False,0.0,0.0,0.0,0.0,0.0,Kayd Pottney,False,True,False,False,False,True,False
1089_02,False,D/41/P,26.0,False,0.0,565.0,1.0,677.0,794.0,Gacrab Pronfraked,False,False,True,False,False,False,True
1091_01,True,F/223/P,35.0,False,0.0,0.0,0.0,0.0,0.0,Dills Miste,True,False,False,True,False,False,True
1093_01,False,D/42/P,23.0,False,1862.0,59.0,18.0,192.0,0.0,Beass Winie,True,False,False,True,False,False,True
1097_01,True,E/76/S,42.0,False,0.0,0.0,0.0,0.0,0.0,Tundsh Weeke,True,False,False,True,False,False,True
1099_01,False,F/225/P,22.0,False,0.0,78.0,642.0,0.0,0.0,Andine Mcneiley,False,True,False,False,False,True,False
1100_01,False,F/226/P,18.0,False,490.0,355.0,298.0,245.0,0.0,Ros Cuche,False,False,False,True,False,False,True
1100_03,False,F/226/P,18.0,False,787.0,0.0,106.0,1710.0,0.0,Cireal Cuche,False,False,False,True,False,False,True
1100_04,False,E/62/P,29.0,False,528.0,271.0,99.0,0.0,130.0,Heat Frité,False,False,False,True,False,False,True
1105_01,False,F/208/S,17.0,False,82.0,0.0,263.0,16.0,515.0,Leen Willangsey,False,True,False,False,False,False,True
1108_01,False,F/211/S,58.0,False,55.0,0.0,756.0,246.0,100.0,Blesh Seen,False,False,False,True,False,False,True
1110_01,False,C/42/S,23.0,False,0.0,24.0,0.0,55.0,7516.0,Auvara Ennalve,False,False,True,False,False,False,True
1110_02,False,C/42/S,26.0,False,8.0,6138.0,0.0,3.0,754.0,Batomam Ennalve,True,False,True,False,True,False,False
1112_01,False,B/39/P,40.0,False,0.0,4076.0,6124.0,58.0,100.0,Elebola Opshaft,True,False,True,False,True,False,False
1113_01,False,E/78/S,20.0,False,0.0,0.0,0.0,0.0,719.0,Stevey Fielsenders,True,True,False,False,False,False,True
1114_01,False,E/79/S,38.0,True,936.0,0.0,363.0,0.0,0.0,Jet Kidne,False,False,False,True,False,False,True
1114_02,False,E/79/S,31.0,False,0.0,0.0,0.0,0.0,0.0,Apple Kidne,False,False,False,True,False,False,True
1115_01,True,G/173/S,34.0,False,0.0,0.0,0.0,0.0,0.0,Arl Oneidson,True,True,False,False,False,False,True
1116_01,False,G/174/S,9.0,False,0.0,0.0,0.0,0.0,0.0,Rickie Barnolaney,True,True,False,False,False,False,True
1116_03,True,G/174/S,26.0,False,0.0,0.0,0.0,0.0,0.0,Colly Barnolaney,True,True,False,False,False,False,True
1117_01,False,E/63/P,18.0,False,855.0,0.0,51.0,0.0,0.0,Jimen Andackson,False,True,False,False,False,False,True
1123_01,False,B/40/P,28.0,False,0.0,402.0,0.0,135.0,9010.0,Altanin Praded,False,False,True,False,False,False,True
1127_01,True,B/43/S,18.0,False,0.0,0.0,0.0,0.0,0.0,Weid Dishocatal,True,False,True,False,True,False,False
1129_01,False,E/80/S,28.0,False,2.0,0.0,0.0,787.0,3.0,Ritany Bellyonsley,False,True,False,False,False,False,True
1133_01,False,E/64/P,27.0,False,0.0,0.0,0.0,0.0,0.0,Anes Lake,True,False,False,True,False,False,True
1136_01,False,G/175/S,32.0,False,0.0,1755.0,0.0,0.0,67.0,Dessie Bowenasey,True,True,False,False,False,False,True
1140_01,False,B/46/S,53.0,False,0.0,143.0,1632.0,3.0,756.0,Scelava Sofraten,True,False,True,False,False,False,True
1140_02,True,B/46/S,34.0,False,0.0,0.0,0.0,0.0,0.0,Mergas Sofraten,True,False,True,False,False,False,True
1140_03,True,B/46/S,42.0,False,0.0,0.0,0.0,0.0,0.0,Wasaleh Sofraten,True,False,True,False,True,False,False
1141_01,True,G/176/S,19.0,False,0.0,0.0,0.0,0.0,0.0,Kerrie Simstravery,True,True,False,False,False,False,True
1142_01,False,G/173/P,54.0,False,0.0,0.0,0.0,0.0,908.0,Evaned Pugherman,True,True,False,False,False,False,True
1144_01,False,G/177/S,12.0,False,0.0,0.0,0.0,0.0,0.0,Molley Barnolderg,True,True,False,False,False,False,True
1144_02,False,F/217/S,35.0,False,482.0,0.0,884.0,0.0,30.0,Carlie Barnolderg,False,True,False,False,False,False,True
1147_01,True,B/42/P,49.0,False,0.0,0.0,0.0,0.0,0.0,Solam Semageary,True,False,True,False,False,False,True
1148_03,False,C/42/P,30.0,False,0.0,5225.0,0.0,8.0,1933.0,Caia Clugete,False,False,True,False,False,False,True
1148_07,False,C/42/P,34.0,False,2386.0,841.0,76.0,26.0,1693.0,Edaron Clugete,False,False,True,False,True,False,False
1149_01,False,G/178/S,8.0,False,0.0,0.0,0.0,0.0,0.0,Lyne Logannon,True,True,False,False,True,False,False
1149_02,False,G/178/S,7.0,False,0.0,0.0,0.0,0.0,0.0,Paulie Quinnerettt,False,True,False,False,False,False,True
1149_03,True,G/178/S,3.0,False,0.0,0.0,0.0,0.0,0.0,Sonnie Quinnerettt,False,True,False,False,False,False,True
1149_04,False,G/178/S,0.0,False,0.0,0.0,0.0,0.0,0.0,Chadie Vaught,False,True,False,False,False,False,True
1149_05,False,G/178/S,10.0,False,0.0,0.0,0.0,0.0,0.0,Karie Quinnerettt,False,True,False,False,True,False,False
1152_01,False,F/218/S,41.0,False,29.0,0.0,1095.0,0.0,4.0,Gral Coflé,False,False,False,True,False,False,True
1153_01,True,G/174/P,18.0,False,0.0,0.0,0.0,0.0,0.0,Alfrey Corman,True,True,False,False,False,False,True
1154_02,True,B/43/P,32.0,False,0.0,0.0,0.0,0.0,0.0,Bahyon Ingascomet,True,False,True,False,False,False,True
1154_03,True,B/43/P,26.0,False,0.0,0.0,0.0,0.0,0.0,Cella Ingascomet,True,False,True,False,True,False,False
1155_02,True,G/175/P,18.0,False,0.0,0.0,0.0,0.0,0.0,Jayne Hessey,True,True,False,False,False,False,True
1156_01,False,B/47/S,27.0,False,0.0,2987.0,2.0,3072.0,67.0,Sterfik Motter,False,False,True,False,False,False,True
1156_02,True,B/47/S,26.0,False,0.0,0.0,0.0,0.0,0.0,Kocha Motter,True,False,True,False,False,False,True
1161_01,False,B/48/S,28.0,False,0.0,11330.0,72.0,43.0,461.0,Zanino Anderking,True,False,True,False,True,False,False
1161_02,False,B/48/S,19.0,False,0.0,1291.0,0.0,16139.0,687.0,Mirfark Anderking,False,False,True,False,True,False,False
1162_01,False,C/45/S,31.0,False,0.0,1847.0,0.0,103.0,694.0,Menchah Radisiouss,True,False,True,False,False,False,True
1165_01,False,B/44/P,46.0,False,0.0,7201.0,0.0,32.0,2587.0,Azhah Heermy,False,False,True,False,True,False,False
1165_02,False,B/44/P,37.0,False,636.0,333.0,0.0,205.0,67.0,Kumark Heermy,False,False,True,False,False,False,True
1165_03,True,B/44/P,29.0,False,0.0,0.0,0.0,0.0,0.0,Nusakab Waring,True,False,True,False,False,False,True
1165_04,True,B/44/P,17.0,False,0.0,0.0,0.0,0.0,0.0,Okulas Waring,True,False,True,False,False,False,True
1166_01,False,C/43/P,30.0,False,0.0,3564.0,926.0,1.0,1920.0,Wasath Shoeweely,False,False,True,False,True,False,False
1168_01,False,E/69/P,16.0,False,0.0,58.0,12.0,68.0,653.0,Brancy Hughriend,False,True,False,False,False,False,True
1170_01,False,E/83/S,23.0,False,0.0,0.0,279.0,0.0,512.0,Samie Mcneiley,False,True,False,False,False,False,True
1175_01,True,F/223/S,34.0,False,0.0,0.0,0.0,0.0,0.0,Ers Brin,True,False,False,True,False,False,True
1177_01,True,C/44/P,59.0,False,0.0,0.0,0.0,0.0,0.0,Kaffias Wasterivel,True,False,True,False,False,False,True
1178_01,False,F/224/S,20.0,False,0.0,0.0,600.0,0.0,0.0,Walla Summington,False,True,False,False,False,False,True
1179_01,True,B/49/S,15.0,False,0.0,0.0,0.0,0.0,0.0,Kleeiak Dischod,True,False,True,False,False,False,True
1182_01,True,F/237/P,64.0,False,0.0,0.0,0.0,0.0,0.0,Mits Pota,True,False,False,True,True,False,False
1182_02,False,E/70/P,24.0,False,2997.0,0.0,3.0,0.0,7.0,Wee Pota,True,False,False,True,False,False,True
1186_01,False,G/183/S,0.0,False,0.0,0.0,0.0,0.0,0.0,Card Browlerson,True,True,False,False,False,False,True
1186_03,True,G/183/S,1.0,False,0.0,0.0,0.0,0.0,0.0,Harrie Browlerson,False,True,False,False,False,False,True
1186_04,False,F/227/S,48.0,False,0.0,33.0,654.0,0.0,113.0,Oraryn Browlerson,True,True,False,False,False,False,True
1186_05,False,G/183/S,12.0,False,0.0,0.0,0.0,0.0,0.0,Eriney Browlerson,False,True,False,False,False,False,True
1187_01,False,F/228/S,30.0,False,0.0,575.0,180.0,4.0,44.0,Erick Matts,False,True,False,False,False,False,True
1187_02,False,G/184/S,10.0,False,0.0,0.0,0.0,0.0,0.0,Hughan Matts,False,True,False,False,False,False,True
1187_03,False,G/184/S,11.0,False,0.0,0.0,0.0,0.0,0.0,Stace Matts,False,True,False,False,False,False,True
1188_01,False,C/46/P,58.0,False,204.0,4227.0,0.0,3026.0,61.0,Genubi Sorticbar,False,False,True,False,False,False,True
1190_01,False,E/72/P,52.0,False,0.0,243.0,464.0,71.0,8.0,Melica Carpennels,True,True,False,False,False,False,True
1191_01,False,F/229/S,36.0,False,0.0,0.0,0.0,0.0,1583.0,Annah Santry,False,True,False,False,False,False,True
1192_01,False,F/238/P,32.0,False,600.0,670.0,0.0,187.0,0.0,Ivaney Moodman,False,True,False,False,False,False,True
1193_01,True,B/50/S,16.0,False,0.0,0.0,0.0,0.0,0.0,Eleonon Presstic,True,False,True,False,False,False,True
1193_02,True,B/50/S,25.0,False,0.0,0.0,0.0,0.0,0.0,Solam Presstic,True,False,True,False,True,False,False
1195_01,False,F/239/P,28.0,False,2.0,558.0,0.0,0.0,0.0,Mael Lancis,True,True,False,False,True,False,False
1197_01,False,B/45/P,32.0,True,0.0,122.0,3700.0,337.0,1388.0,Wasatan Folhal,False,False,True,False,True,False,False
1199_01,False,E/73/P,16.0,False,0.0,0.0,752.0,0.0,235.0,Lillen Hubbarnett,False,True,False,False,False,False,True
1203_01,False,B/51/S,50.0,True,0.0,5473.0,0.0,703.0,6381.0,Celava Unrent,False,False,True,False,True,False,False
1206_01,False,F/241/P,20.0,False,71.0,8.0,513.0,354.0,0.0,Vana Powery,False,True,False,False,False,False,True
1210_02,False,G/179/P,23.0,False,393.0,510.0,0.0,0.0,5.0,Done Brooker,False,True,False,False,False,False,True
1211_01,True,G/186/S,53.0,False,0.0,0.0,0.0,0.0,0.0,Andyn Alvasquez,False,True,False,False,False,True,False
1211_02,True,G/186/S,8.0,False,0.0,0.0,0.0,0.0,0.0,Curtle Alvasquez,False,True,False,False,False,False,True
1211_03,True,G/186/S,6.0,False,0.0,0.0,0.0,0.0,0.0,Bethy Pollarkeeks,True,True,False,False,False,False,True
1211_04,True,G/186/S,3.0,False,0.0,0.0,0.0,0.0,0.0,Erick Pollarkeeks,False,True,False,False,False,False,True
